date_mean,nhm_id,area_sum,et_mean,et_reference_mean,et_reference_all_mean,pr_mean,pr_all_mean,et_fraction_mean,count_mean
2015-11-01,2740620,3077324242.039824,9.135104855846329,34.10081573466342,32.65285635771629,27.143788473129646,41.134344669581445,7.624178626678051,7.0
2015-12-01,2831974,3179901716.774485,4.980382633135134,24.184126497312757,23.300312996293343,34.41410352922248,54.779498268821854,6.516211119840703,3.0
2016-01-01,2831974,3043299805.2283673,8.884205514977447,18.281158712132264,19.372730430577075,32.839785986064165,48.10814893331299,15.149313894633128,1.0
2016-02-01,2649266,2846957882.3104086,9.20602327272464,35.63980108220048,38.32046107931614,21.541975871210237,22.207533994731758,7.290665444442907,2.0
2016-03-01,2831974,3043299805.2283673,10.894689808181612,79.7213781787874,75.78232859008934,17.282373282114083,33.244429131767134,4.315447055115865,7.0
2016-04-01,2740620,2945128843.769388,34.38598281481357,98.15039998817633,95.12188516988577,53.462437945538724,64.61718237839146,10.61912937977136,6.0
2016-05-01,2831974,3043299805.228368,83.75264953254539,124.31268170678055,121.55888006846763,28.109478289376238,29.030106648310287,20.76467608835973,7.0
2016-06-01,2740620,2945128843.769388,140.12183958771652,182.79919575451805,177.38617930948806,14.280104628106015,15.287521183323868,23.172507607604317,6.0
2016-07-01,2831974,3043299805.2283673,153.50556599073596,198.35328981861545,195.63092886183267,0.6489132071273165,1.2992881938972984,23.949515556197973,6.0
2016-08-01,2831974,3043299805.228368,140.99863988208492,177.02132425494958,173.05420492878775,3.159786785992012,5.348421596855466,24.73554998908989,7.0
2016-09-01,2740620,2945128843.769388,80.56305847959068,114.73147096385948,111.22012338597176,34.70769333233313,40.817675809381925,20.619849868963293,8.0
2016-10-01,2831974,3043299805.228368,38.79162963015088,87.61909600514896,79.95818770369993,16.56750737637282,18.127440384450665,13.460340768997442,5.0
2016-11-01,2740620,2945128843.769388,13.64584327386079,48.72617573278312,46.956159095382795,21.44059608973758,29.354076302340786,8.20391127558483,6.0
2016-12-01,2831974,3043299805.228368,6.37341917750662,26.270417532842924,26.58669451336804,26.484933862256625,47.18057526235697,7.541659238023732,3.0
2017-01-01,2831974,3303554472.9429693,5.766504127490847,20.157078214810483,19.729827299592113,29.436117084545113,56.87784686362422,8.856765896895803,1.0
2017-02-01,2557912,2983855652.9807467,6.147832908787814,43.39070399208022,41.484333610751634,18.207954177811935,29.699349337389997,3.9572969960096986,2.0
2017-03-01,2831974,3303554472.9429693,10.809987805594897,87.86255778498214,84.25921121972098,28.59064878017103,38.7893116988471,3.8319308611074296,4.0
2017-04-01,2740620,3196988199.6222286,29.268880241580376,95.38473771636556,91.37652776339566,37.18995228625943,45.663591335411944,9.211358271908699,5.0
2017-05-01,2831974,3303554472.9429693,91.56485623239425,136.78770260082834,133.27964549206513,14.158912254461868,16.796263301917424,20.534467964122946,5.0
2017-06-01,2740620,3196988199.6222286,144.74683111048785,184.41981166576647,179.2803314011657,8.210167315319506,10.445162354045236,23.627597320648093,7.0
2017-07-01,2831974,3303554472.9429693,156.67629086192395,192.07348788252682,189.74035538071348,8.433952407196061,9.734729785201008,25.28346815873094,8.0
2017-08-01,2831974,3303554472.9429693,118.86298453853523,156.48484191151692,152.89533767499867,8.046470485696533,10.507913112655276,23.63332087476441,8.0
2017-09-01,2740620,3196988199.6222286,75.69151483152709,107.67007212777895,103.59317583315449,28.952025517271153,33.315364181465874,20.362877065815468,6.0
2017-10-01,2831974,3303554472.9429693,26.373334390869704,78.6206330009786,74.66157617529093,5.878565191758636,5.741419459763377,10.359012263705667,7.0
2017-11-01,2740620,3196988199.6222286,16.422299433126998,54.23227030335069,51.17637619699019,22.323237642674957,27.44947167355403,8.956570059945527,5.0
2017-12-01,2831974,3303554472.9429693,6.235721855487898,34.09980712414935,33.751070406725255,0.4028203740069274,3.6420133903914884,5.814764167322057,7.0
2018-01-01,2831974,3147442668.6642704,6.124945539159821,33.48508912654223,32.002148337111706,9.624372179419948,19.93247225207195,5.640710618768231,5.0
2018-02-01,2557912,2842851442.664502,7.742405203714988,40.23407344893969,37.590519025524145,6.776290688130428,15.90673349118534,5.377330020436321,6.0
2018-03-01,2831974,3147442668.6642704,8.267603341642852,59.87608559358852,60.61896054602892,43.34724277569252,58.73255997022505,4.4884828772992975,3.0
2018-04-01,2740620,3045912259.997681,25.937273715102616,115.73024663604548,111.11331562238367,15.159661681650057,23.70849042304883,6.411749937641339,5.0
2018-05-01,2831974,3147442668.6642704,85.64835750971717,133.83406476351877,131.22902940942714,42.27282534687548,45.512305416335614,19.89000168448523,6.0
2018-06-01,2740620,3045912259.997681,153.28265458465376,192.3685624685934,186.3874590467759,1.6526486197243049,1.1945797433506449,23.8460198575443,8.0
2018-07-01,2831974,3147442668.6642704,151.5519226768328,193.63965370618496,191.31431953108205,14.102733519635413,14.259417734681437,24.2319140627911,8.0
2018-08-01,2831974,3147442668.6642704,142.73040519756643,175.69240620276426,172.28877156684402,1.3950518680358586,3.4079687727768477,25.312691064778797,7.0
2018-09-01,2740620,3045912259.997681,94.1352120878807,137.70961090072367,133.62056007368804,0.1292190186774051,0.3102781279615181,20.273990703463316,6.0
2018-10-01,2831974,3147442668.6642704,28.370392269513548,69.71854383166125,64.84049125547182,31.051784394777673,32.458613928521494,12.503500109850144,6.0
2018-11-01,2740620,3045912259.997681,10.944002981608733,45.14406324004071,43.50076362302686,20.134846919165888,26.63174070265116,6.893145577415162,6.0
2018-12-01,2831974,3147442668.6642704,3.380942085647977,21.374990202287286,21.100591250026522,16.51142847906942,26.32548684200681,4.964230974326659,5.0
2019-01-01,2831974,3167487193.3193607,3.6082278243576438,25.162431160880068,24.527059715939068,20.045047539617396,29.932404986214067,4.364366686985714,6.0
2019-02-01,2557912,2860956174.6110353,4.363283018375174,31.20861264808752,29.342380539346614,58.134731336588864,65.76625009568187,3.9604060090278796,0.0
2019-03-01,2831974,3167487193.3193607,7.468909714831772,65.2086511204902,62.15175246959326,53.894652058000794,67.21395634966544,3.593113143405317,6.0
2019-04-01,2740620,3065310187.0832524,31.64008880964057,101.56029987697366,97.55044272203838,34.519760592642946,50.542007151484164,8.721969783610527,7.0
2019-05-01,2831974,3167487193.3193607,66.32034912183487,110.5338840148663,107.56182315179788,97.61721027264913,95.30384257651194,18.7308802065528,5.0
2019-06-01,2740620,3065310187.0832524,117.23357661669533,164.75597364624448,161.03318974114018,7.551156708485803,6.173674493601783,21.296263234568936,5.0
2019-07-01,2831974,3167487193.3193607,164.35917012150094,194.69707636220613,191.24084812626575,7.880228279869519,6.592472984990724,26.097608950558957,7.0
2019-08-01,2831974,3167487193.3193607,148.26723582138322,178.93149685008314,173.99647124418618,2.1308163916353347,2.9798136107858655,25.673518809684964,8.0
2019-09-01,2740620,3065310187.0832524,93.14189922223069,118.37501584654257,113.55248230211457,15.635697173368769,16.744354959053023,23.073126409769994,7.0
2019-10-01,2831974,3167487193.3193607,30.330192513344976,80.81893963411244,76.10132961556681,0.06261844857557278,1.5416473751854975,11.344153962140417,7.0
2019-11-01,2740620,3065310187.0832524,9.959365403231578,40.323125393324176,39.60157962497801,18.802289071247916,24.367160374556086,7.336835944565468,4.0
2019-12-01,2831974,3167487193.3193607,5.685105497736732,25.49822954761758,24.07288590512327,25.363914576871977,36.52426783118154,6.945965699929863,3.0
2020-01-01,2831974,3196043969.686121,6.464368737443692,33.88165791293286,30.384979180183734,6.462205606363411,15.351450546859068,5.940087761265044,7.0
2020-02-01,2649266,2989847584.5450807,5.9937047738506095,48.88430969864125,45.949149499899704,2.0253105794698514,5.063171432328218,3.603574345370892,6.0
2020-03-01,2831974,3196043969.686121,9.096646414849594,70.63220498780095,67.69887732638522,11.301739650675815,21.998246510457527,3.943372346244876,7.0
2020-04-01,2740620,3092945777.1156006,35.592203081406026,111.11677278104895,107.22881577754347,9.94519404360751,18.47983777874741,8.645076761660606,6.0
2020-05-01,2831974,3196043969.686121,110.06236816018315,159.36020314572693,155.04009920036634,12.96206254678477,16.52298388471135,21.239404229981083,6.0
2020-06-01,2740620,3092945777.115601,132.4501954418551,180.54573230939573,175.1888430338376,4.704694975295686,7.209785647218213,22.02666639714175,7.0
2020-07-01,2831974,3196043969.686121,164.66480987578475,203.536751860985,200.9480373321995,2.0145614750550767,2.0820572419077394,25.086042403215163,7.0
2020-08-01,2831974,3196043969.686121,147.3048535490274,183.95512402313338,180.94762934886361,6.664115671252168,4.715009062418478,24.815321403180107,8.0
2020-09-01,2740620,3092945777.115601,95.6077445410657,136.24080256717315,133.1422445962439,2.807522704405623,3.400857037471624,20.78386047450938,8.0
2020-10-01,2831974,3196043969.686121,49.89528888142132,93.49571165559429,89.86768465491507,0.0,0.1512443152382535,16.006029112418084,6.0
2020-11-01,2740620,3092945777.115601,14.955768759703583,49.51222671718352,47.09153909513083,10.61049571636518,15.553977542149363,8.653739506368368,5.0
2020-12-01,2831974,3196043969.686121,3.27944003189896,24.773085625955176,26.83239588295005,13.15482313056405,18.81632079962636,3.921618337789912,6.0
