dri_field_,area_m2,annual_et_ensemble_mm,annual_et_ssebop_mm,annual_et_eemetric_mm,annual_et_sims_mm,annual_et_pt_jpl_mm,annual_et_geesebal_mm,annual_et_disalexi_mm,annual_gridmet_precip_mm,annual_gridmet_precip_eff_mm,annual_tmmx_K,annual_tmmn_K,annual_eto_mm,annual_etr_mm,annual_vpd_kPa,annual_vs_mps,annual_rmax,annual_rmin,annual_daymet_precip_mm,annual_daymet_precip_eff_mm,annual_ndvi,YEAR,eff_factor,HSG,soil_depth_mm,ksat_mean_micromps,elevation_m
69,525225.6952176921,797.1573621610464,792.5563662633191,740.8271575634045,892.6582213163388,763.0485977450396,735.8253979720837,825.1763977398793,203.49999821186063,197.84021702496656,289.3499755859375,270.875,1270.3999999314549,1745.600003302097,368.5699987057597,3.0358903408050537,86.4000015258789,22.67142868041992,,251.93198839721487,0.7489048676360037,2018,0.9721878071910262,1.0,1544.8753862363624,158.00854330356046,1790.1442613815211
70,514665.1589520098,944.3307453824816,1003.5488648984382,951.3865451119318,1013.0379938729752,828.7455719722293,939.203407673318,951.3540790491784,181.4849887803257,176.43749328043637,289.4470777456731,270.98161458536134,1278.9300219785373,1764.8238041336992,369.5836451300637,3.0893766362169037,86.56342163582298,22.12768030186957,,248.85912656838144,0.8672419593966351,2018,0.9721878071910262,1.0,1599.873151852751,153.06445045745636,1792.1519291081695
71,512261.1715278543,735.0565620670326,721.06277564489,697.7394580702478,899.709583992969,753.9629512115157,657.9413967065394,748.2335036118074,182.0999990105629,177.03539872756718,289.5666809082031,270.8571472167969,1277.7000011056662,1761.800001963973,368.4099998828024,3.0980823040008545,87.55000305175781,22.06666755676269,,251.3397133017062,0.8334615217506361,2018,0.9721878071910262,1.0,1586.8083880728786,155.31983868784224,1791.5387853309016
72,500542.8945822364,793.0407832640698,795.0126028792652,763.3795980732655,929.9424441709536,790.1801247284096,734.7737062543008,763.0455946814332,183.70000115036964,178.59090129936683,289.5800170898437,271.04998779296875,1316.7999970167875,1826.200002759695,385.4099992979318,3.152876615524292,81.57499694824219,21.149999618530277,,237.82176236146464,0.8580679730290647,2018,0.9721878071910262,1.0,1520.9015096604946,156.19045144211762,1804.906058454684
73,509278.0844294753,842.8873246930136,869.204872416949,830.1162186894807,915.79175445317,788.0169401349245,806.7006214220346,861.2559854434015,180.90000015497208,175.8687744715186,289.33331298828125,271.1000061035156,1280.0999996215105,1767.699999988079,370.6999991126359,3.081095933914185,85.625,22.185714721679688,,248.7292374229347,0.7304375202195298,2018,0.9721878071910262,1.0,1547.2387815239974,157.88293758804676,1793.5668753890263
74,521518.9030959535,802.2444626828451,824.6287140541881,795.7390188663559,912.039025556282,759.7213628241353,738.4999116938159,787.7813590841082,202.06218303026844,196.4423906364266,289.4364367414345,270.97258649100627,1272.4081040929102,1750.1936746233523,370.8134687808782,3.0325404615810205,85.60007864569727,22.248174235571483,,250.23493358734535,0.7586826089470192,2018,0.9721878071910262,1.0,1546.20905715953,157.96138900375112,1792.6414067939272
75,514325.6482997871,803.0599929413876,822.3165313765879,807.4102160251587,924.2190440068696,754.3560964817564,723.5939822691865,808.8503521404981,202.5349415419335,196.90200069721303,289.3597481525014,270.8741949089649,1270.7292015710157,1746.3305601873762,368.5627833815993,3.0386949562787944,86.45186211860779,22.64415630762177,,251.65705925483573,0.7415634507616959,2018,0.9721878071910262,1.0,1587.1501196611982,155.2859579840184,1791.149554417899
76,503186.8506073771,775.6806486009086,801.4665252137946,768.3320498459817,921.2318546324068,652.2785311160414,732.2866359347734,767.5416388428146,174.50000044703484,169.6467727894359,289.5666809082031,270.83331298828125,1293.3999987840652,1789.7000029236078,372.0699991285801,3.138630151748657,86.55000305175781,21.779998779296875,,243.06194460647745,0.8345459406911016,2018,0.9721878071910262,1.0,1519.9502426980102,128.76022162920242,1793.7492379772752
77,489959.3503281405,502.52409738507134,451.7547343037919,492.9573580815009,652.2999037653207,540.0037996106371,439.5458829255344,483.0340526967834,180.90000015497208,175.8687744715186,289.33331298828125,271.1000061035156,1280.0999996215105,1767.699999988079,370.6999991126359,3.081095933914185,85.625,22.185714721679688,,247.52287391862023,0.6067350961908802,2018,0.9721878071910262,1.0,1545.2897185257793,158.02121286477347,1794.5468442360018
78,507471.1176464944,810.1722363117004,837.370175391762,774.8778664673378,891.8710068461695,789.8858538668945,749.2644331135372,855.7869670840118,180.90000015497208,175.8687744715186,289.33331298828125,271.1000061035156,1280.0999996215105,1767.699999988079,370.6999991126359,3.081095933914185,85.625,22.185714721679688,,247.1709669087168,0.8507436762465602,2018,0.9721878071910262,1.0,1575.1280612128448,141.67216373991138,1795.1776181958933
79,522538.4751924505,763.1896582127486,765.1797832062654,720.3013484777763,871.3004056100746,768.9461646180177,699.6058451325139,754.7525854468126,180.90000015497208,175.8687744715186,289.33331298828125,271.1000061035156,1280.0999996215105,1767.699999988079,370.6999991126359,3.081095933914185,85.625,22.185714721679688,,244.86221135774971,0.8435568336732626,2018,0.9721878071910262,1.0,1603.6338051450982,128.71084779254534,1797.184972327545
80,510432.9485534853,775.3838333944128,798.5693366688446,726.4884983295884,871.9411992797309,765.6968190485289,734.0601719806455,787.4770364941014,176.54362756262077,171.6335621536521,289.4921626221366,270.9184725674538,1289.1530862580914,1782.6750334558335,371.6325351740948,3.120258512216432,86.25463408225178,21.90955067600253,,242.21376304604016,0.8472358924888445,2018,0.9721878071910262,1.0,1524.5118668070384,153.6484173924189,1798.122655528546
81,515914.5826241229,769.6584867290579,745.9375784932447,747.9679826382139,915.8266400336416,757.8088154154165,709.0015501594816,754.131810849014,194.1000008881092,188.70165423918712,289.6333312988281,271.1111145019531,1303.399998769164,1805.8999992012975,384.36999894306064,3.096164464950561,81.58000183105469,21.13333320617676,,241.66630233801533,0.825561214982687,2018,0.9721878071910262,1.0,1606.1596394462658,120.39884171089624,1801.2923208693285
82,495809.2841949468,840.149085894707,781.0796018539291,886.4999644317005,1022.36025300512,799.9182312158339,743.5198772072863,777.9370167499327,198.80364323191708,193.27447797522584,289.73745785285456,271.4034890850756,1338.2664549450296,1861.870306088551,399.466028467374,3.1625612843605286,78.82742320900826,20.49657975319646,,235.64127865729387,0.8555449930822278,2018,0.9721878071910262,1.0,1557.1526209778335,149.06466129765,1806.6107682543843
83,490902.0137563579,805.1000541610024,750.3106078190806,865.0489162273,995.3169488057252,774.6544196482853,710.9273303047388,733.5393551524803,207.19999927282333,201.43731294302836,289.8249816894531,271.6000061035156,1350.200002014637,1881.699997842312,407.2799997460097,3.167945146560669,77.30000305175781,20.13333320617676,,235.2620973788494,0.8390092327944572,2018,0.9721878071910262,1.0,1546.4621526158023,141.40363946979443,1807.5394294745684
84,504859.052077382,753.426841482291,717.6921177648878,695.9613466801634,876.6228352745069,766.7354896069327,753.8263358880839,758.6242481696313,216.90000036358836,210.8675357332097,289.29998779296875,270.6166687011719,1282.500002771616,1766.2999985814097,366.21999957598746,3.1232876777648926,88.5999984741211,22.174999237060547,,281.7184809920282,0.852084986022222,2018,0.9721878071910262,1.0,1559.1932614368102,147.8541979792466,1773.4807012469475
85,520976.38019951305,725.2071822344036,678.7771202541501,658.583221727349,866.7228486215174,762.632790357243,733.0727930565504,731.355202915252,216.90000036358836,210.8675357332097,289.29998779296875,270.6166687011719,1282.500002771616,1766.2999985814097,366.21999957598746,3.1232876777648926,88.5999984741211,22.174999237060547,,283.000084030672,0.8040091717095669,2018,0.9721878071910262,1.0,1555.7206523615873,127.48264999633898,1774.0912672868474
86,520783.8802223524,670.9548702343988,582.7700360373466,650.4294467696208,840.0624032738868,731.8367414761814,655.9136038384452,605.0569171971878,216.90000036358836,210.8675357332097,289.29998779296875,270.6166687011719,1282.500002771616,1766.2999985814097,366.21999957598746,3.1232876777648926,88.5999984741211,22.174999237060547,,280.81457293975984,0.7984275518927857,2018,0.9721878071910262,1.0,1538.0189558358588,132.4221173859123,1773.627125947462
87,523467.6309245799,445.4122756254588,279.7251289152516,460.83627504676105,658.6340233353659,566.7195537827198,400.8072109869899,344.81889344728165,216.90000036358836,210.8675357332097,289.29998779296875,270.6166687011719,1282.500002771616,1766.2999985814097,366.21999957598746,3.1232876777648926,88.5999984741211,22.174999237060547,,281.5723630618198,0.37349870021213,2018,0.9721878071910262,1.0,1534.3851384545153,118.63434923884576,1774.4463574722554
88,489712.3760888719,719.8656301408557,803.488099524203,711.0859426495109,698.0188968080092,625.0362691717579,743.0178908712247,815.7682772143412,194.1000008881092,188.70165423918712,289.6333312988281,271.1111145019531,1303.399998769164,1805.8999992012975,384.36999894306064,3.096164464950561,81.58000183105469,21.13333320617676,,241.50244627124724,0.7044212253149752,2018,0.9721878071910262,1.0,1543.4694941533194,130.19264376020982,1809.7032439947045
89,533231.2393492024,658.2801874068289,650.6126215659829,590.9485087568069,836.4012862910583,707.041811599347,642.4319331906825,657.1318033850862,217.18127236448572,211.1409849429868,289.29821083673806,270.6163131472007,1282.4546793193786,1766.1760256649952,366.2246652097434,3.122761764776756,88.59466628328894,22.16973373802374,,282.72138863921185,0.8338123251518342,2018,0.9721878071910262,1.0,1570.9076247716928,156.35440961500584,1773.7675358526542
90,505316.6665261585,817.9941877922189,778.8724638613647,853.8980987002961,943.736877667904,778.7782299575342,718.3348292798008,814.855182730665,181.5444082394252,176.4952601540828,289.4586332530039,270.96958912082107,1278.8111830204946,1764.53165827902,369.4702529256117,3.0902177377878832,86.65874059347654,22.12178553112561,,249.9749343891706,0.810166993613188,2018,0.9721878071910262,1.0,1567.522159537252,156.5479673199876,1793.0269918123754
91,487622.7698547324,711.1530398322856,781.8846737734177,701.4404128366392,675.3276397170059,620.2637005154899,731.8168259846858,767.5956770042649,194.1000008881092,188.70165423918712,289.6333312988281,271.1111145019531,1303.399998769164,1805.8999992012975,384.36999894306064,3.096164464950561,81.58000183105469,21.13333320617676,,242.18879080177425,0.8050142381167315,2018,0.9721878071910262,1.0,1555.9969919010932,110.3271671983,1806.4555705758328
92,488728.4446059828,719.7993998881707,726.6582075257564,693.9558054176144,772.4530235339057,639.5756478605788,757.1033421357113,747.7011454163967,214.0999988913536,208.1454084417862,289.04998779296875,270.33331298828125,1270.700001090765,1746.3000029921532,365.8499994724989,3.0728766918182373,87.9000015258789,22.18000030517578,,274.5847235943261,0.7463772022866632,2018,0.9721878071910262,1.0,1595.0440567045769,148.00860609685336,1776.8381750548006
93,492895.1501213876,806.2388509463632,788.5138077798675,845.6713847372065,961.1479538530904,778.7876153397776,706.2912721193921,741.970850242502,174.50000044703484,169.6467727894359,289.5666809082031,270.83331298828125,1293.3999987840652,1789.7000029236078,372.0699991285801,3.138630151748657,86.55000305175781,21.779998779296875,,242.166093484919,0.8632883729559676,2018,0.9721878071910262,1.0,1520.0717276245418,103.07456548626178,1799.7746868435815
94,496898.3941263596,776.4277394785881,733.9820835845868,837.0163246902118,875.7841298133878,640.129386072133,858.7638488241339,655.4070579159808,212.30000045895576,206.3954719128461,289.6400146484375,270.34283447265625,1318.099999010563,1830.1999985277653,370.1299981735647,3.395890474319458,91.5999984741211,22.5,,264.0073438356031,0.5780041237381884,2018,0.9721878071910262,7.0,1516.699431454177,31.933650115948502,1765.455521272435
95,335079.813122055,687.8329653327322,615.0458603961514,736.8472367721247,908.8685911905072,628.7931970925265,721.24847293181,535.3024884361857,212.30000045895576,206.3954719128461,289.6400146484375,270.34283447265625,1318.099999010563,1830.1999985277653,370.1299981735647,3.395890474319458,91.5999984741211,22.5,,263.2980209233533,0.7931327163952903,2018,0.9721878071910262,1.0,1398.6489025442615,29.379697178112128,1767.056779538092
96,537937.4505565749,711.4935447338619,684.8602088838556,633.48035736756,893.5878251150426,743.2505851264623,663.6749968541588,727.7504215427201,209.6999995112419,203.86778269279355,289.125,270.6142883300781,1266.299999341369,1741.7999993264675,365.2399988789112,3.056164264678955,87.4000015258789,22.375,,260.8619505367608,0.8278280065033264,2018,0.9721878071910262,1.0,1564.3224617583328,155.4551942391116,1783.1551580112712
97,510475.8493402823,847.4924995491242,752.1954466852676,876.8768950042961,982.1507567277954,801.7873882093334,758.3711503166734,850.327850330465,209.6999995112419,203.86778269279355,289.125,270.6142883300781,1266.299999341369,1741.7999993264675,365.2399988789112,3.056164264678955,87.4000015258789,22.375,,262.4666573771185,0.8373746555939001,2018,0.9721878071910262,1.0,1585.2406880657406,145.9626820458447,1782.9872316282326
98,460087.4855072536,676.8613125400001,629.1346947642843,665.7806424717137,,649.122957413203,795.3430782509648,649.8677889273152,243.60000082850456,236.824950637196,289.375,270.6333312988281,1293.300002425909,1781.1999963521955,368.93999819085,3.1430137157440186,87.375,22.225000381469727,,283.7742205824653,0.6478895909164732,2018,0.9721878071910262,6.0,1520.0,1.9218279051962133,1770.114123988586
99,510458.2301232552,818.0703853374495,765.7686278253309,832.0234989022182,990.4682577996105,681.4940603090762,758.1720760280442,798.3490735142819,209.6999995112419,203.86778269279355,289.125,270.6142883300781,1266.299999341369,1741.7999993264675,365.2399988789112,3.056164264678955,87.4000015258789,22.375,,260.604205842847,0.8644502457857205,2018,0.9721878071910262,1.0,1559.666636233301,147.47116759054816,1782.8274673651376
100,420573.24905336817,688.1026756650487,721.8676477223645,721.8209734496157,,739.1492403586454,644.9511663733812,626.8982525348234,183.70527061881384,178.59602421233728,289.5798730457104,271.05038594055867,1316.8022453236283,1826.200635097494,385.4084746654995,3.152918578924655,81.57367958123575,21.15042995788297,,240.40902763112237,0.816602059938833,2018,0.9721878071910262,1.0,1519.979931525464,114.9106761363287,1810.6147405196705
101,355090.1905513186,222.66748134513583,305.32045123003707,166.6481276397491,172.42019902474811,203.155341363008,266.1966379237917,306.8946926243591,194.1000008881092,188.70165423918712,289.6333312988281,271.1111145019531,1303.399998769164,1805.8999992012975,384.36999894306064,3.096164464950561,81.58000183105469,21.13333320617676,,240.9631411604452,0.2014127123297912,2018,0.9721878071910262,1.0,1526.5743435438453,139.40979971663953,1811.311583964072
102,498590.8829796372,910.4881324647124,860.5383767643864,870.1549348534202,1015.4087676438658,843.1488490770904,902.4626655808908,924.0996742671014,209.6999995112419,203.86778269279355,289.125,270.6142883300781,1266.299999341369,1741.7999993264675,365.2399988789112,3.056164264678955,87.4000015258789,22.375,,262.43808403361606,0.8662598014706261,2018,0.9721878071910262,1.0,1563.8928221371943,155.13040624898213,1782.18112082865
103,496397.6681683544,779.5327069639467,826.777711658987,775.7828598257377,830.3926476057266,758.2174458978444,742.2204649182191,807.7294892232436,183.70000115036964,178.59090129936683,289.5800170898437,271.04998779296875,1316.7999970167875,1826.200002759695,385.4099992979318,3.152876615524292,81.57499694824219,21.149999618530277,,240.6991102345825,0.7555085661728592,2018,0.9721878071910262,1.0,1519.7491016595827,112.90247914185612,1810.623990035564
