dri_field_,area_m2,annual_et_mm,annual_precip_mm,annual_precip_eff_mm,YEAR,eff_factor
94,496898.3941263596,776.4277394785881,212.30000045895576,206.3954719128461,2018,0.9721878071910262
95,335079.813122055,687.8329653327322,212.30000045895576,206.3954719128461,2018,0.9721878071910262
96,537937.4505565749,711.4935447338619,209.6999995112419,203.86778269279355,2018,0.9721878071910262
97,510475.8493402823,847.4924995491242,209.6999995112419,203.86778269279355,2018,0.9721878071910262
98,460087.4855072536,676.8613125400001,243.60000082850456,236.824950637196,2018,0.9721878071910262
99,510458.2301232552,818.0703853374495,209.6999995112419,203.86778269279355,2018,0.9721878071910262
100,420573.24905336817,688.1026756650487,183.70527061881384,178.59602421233728,2018,0.9721878071910262
101,355090.1905513186,222.66748134513583,194.1000008881092,188.70165423918712,2018,0.9721878071910262
102,498590.8829796372,910.4881324647124,209.6999995112419,203.86778269279355,2018,0.9721878071910262
103,496397.6681683544,779.5327069639467,183.70000115036964,178.59090129936683,2018,0.9721878071910262
104,477775.98469349823,234.547535361221,209.97807106803032,204.1381204698285,2018,0.9721878071910262
105,490861.6530946161,668.6551716510354,246.599998742342,239.7415120306273,2018,0.9721878071910262
106,391613.3419558576,679.4198398669024,246.599998742342,239.7415120306273,2018,0.9721878071910262
107,374801.6976723907,740.5119866734265,246.599998742342,239.7415120306273,2018,0.9721878071910262
108,535770.3309879628,773.0510767671649,246.599998742342,239.7415120306273,2018,0.9721878071910262
109,492141.0969052324,785.9041310713146,248.79999977350235,241.88032620892903,2018,0.9721878071910262
110,1035833.6024911848,700.0350846455973,229.60000076889992,223.21432127857477,2018,0.9721878071910262
111,310545.8540283042,716.7848076973403,216.34361191640363,210.32662166879427,2018,0.9721878071910262
112,317162.13632393384,741.7042882642825,229.60000076889992,223.21432127857477,2018,0.9721878071910262
113,670959.1792654588,543.2400787474782,183.70000115036964,178.59090129936683,2018,0.9721878071910262
114,445619.7197179328,765.813967778832,174.50000044703484,169.6467727894359,2018,0.9721878071910262
115,483401.23048509925,233.06709722113592,212.30000045895576,206.3954719128461,2018,0.9721878071910262
117,514032.6584188137,725.9175310545882,246.599998742342,239.7415120306273,2018,0.9721878071910262
118,472559.51401229046,838.7963198005982,241.89949628152283,235.1717408505447,2018,0.9721878071910262
119,513628.7439676051,813.2234959439706,174.50000044703484,169.6467727894359,2018,0.9721878071910262
120,499808.709905754,676.2731711551397,194.1000008881092,188.70165423918712,2018,0.9721878071910262
122,493440.5759950485,724.3540050258717,216.79999870061877,210.77031533577187,2018,0.9721878071910262
123,423030.4525584705,238.68956338567597,212.30000045895576,206.3954719128461,2018,0.9721878071910262
124,484372.6802594928,740.690465664191,180.90000015497208,175.8687744715186,2018,0.9721878071910262
125,492514.3163490836,541.5789129586797,224.9700700860408,218.71315912055817,2018,0.9721878071910262
126,498928.7687007737,830.7845885460256,186.9014010239881,181.70326322244173,2018,0.9721878071910262
127,460230.1209712059,658.0234052452722,180.90000015497208,175.8687744715186,2018,0.9721878071910262
128,528584.0098041092,853.9670180977621,174.50000044703484,169.6467727894359,2018,0.9721878071910262
129,514049.0021497713,805.7829159924735,174.51378334314896,169.6601723529847,2018,0.9721878071910262
130,497485.14607926254,719.6334315008723,183.70000115036964,178.59090129936683,2018,0.9721878071910262
131,534286.7262404527,772.7557229038028,186.77556574619527,181.5809276996574,2018,0.9721878071910262
132,513346.7384412367,520.9287110661464,214.0999988913536,208.1454084417862,2018,0.9721878071910262
133,526648.2921757463,689.2382082986444,211.1898207684652,205.31616875395952,2018,0.9721878071910262
134,541777.547256794,875.005122310787,209.6999995112419,203.86778269279355,2018,0.9721878071910262
135,506211.50570204447,855.2603441727608,230.6615624444935,224.2463585961657,2018,0.9721878071910262
136,476818.07608406,435.2229084847284,285.0814051858489,277.1526661785672,2018,0.9721878071910262
137,508109.3844296643,835.6427827591548,216.79999870061877,210.77031533577187,2018,0.9721878071910262
139,437994.9218095309,861.1373725920363,239.81776398990223,233.1479060987993,2018,0.9721878071910262
141,496406.4663597428,775.6504452335424,194.1000008881092,188.70165423918712,2018,0.9721878071910262
142,532807.0859279409,852.6530881357139,216.79999870061877,210.77031533577187,2018,0.9721878071910262
143,514288.87599509966,833.7495659790924,216.79999870061877,210.77031533577187,2018,0.9721878071910262
144,507124.8401803432,616.3535253174365,229.60000076889992,223.21432127857477,2018,0.9721878071910262
145,494110.8824301865,865.7906780450634,229.60000076889992,223.21432127857477,2018,0.9721878071910262
146,487349.5685809632,657.3799323437119,186.63225576674267,181.44160348498423,2018,0.9721878071910262
147,504131.0550247752,891.7599808659752,181.4767420910807,176.42947594970278,2018,0.9721878071910262
148,497001.1487527487,536.3738358524724,174.50000044703484,169.6467727894359,2018,0.9721878071910262
149,501864.7260291269,279.9589234974449,214.84411873863488,208.8688326844008,2018,0.9721878071910262
150,515270.5214739154,755.0374370353231,218.7818374888928,212.6970348415503,2018,0.9721878071910262
151,524710.1010275673,896.8195050645398,202.79999968409535,197.1596869912215,2018,0.9721878071910262
152,491598.5843324519,671.9336067109807,180.90000015497208,175.8687744715186,2018,0.9721878071910262
153,496979.0707531118,799.3395244846768,180.90000015497208,175.8687744715186,2018,0.9721878071910262
154,498082.1922385982,796.9651637559339,194.1000008881092,188.70165423918712,2018,0.9721878071910262
155,483791.5951126535,812.4858362415205,180.90000015497208,175.8687744715186,2018,0.9721878071910262
156,488885.96798457066,806.4686586860214,180.90000015497208,175.8687744715186,2018,0.9721878071910262
157,504360.4301418428,701.7710769065751,217.24446245575564,211.20241757925464,2018,0.9721878071910262
158,475380.8064579826,658.9064726874709,174.50000044703484,169.6467727894359,2018,0.9721878071910262
159,500610.3310902529,815.6229184047146,186.88393554248887,181.68628349428133,2018,0.9721878071910262
160,503200.4435959074,805.1049615954719,194.1000008881092,188.70165423918712,2018,0.9721878071910262
161,498524.440162206,705.8641185842537,176.57793056541917,171.66691111472267,2018,0.9721878071910262
162,498863.5291880842,932.6995103606808,185.5673712126432,180.4063357054225,2018,0.9721878071910262
163,523984.4590499961,859.5958428964286,181.4939701858751,176.44622489340304,2018,0.9721878071910262
164,490848.5500170222,819.5581763521518,229.60000076889992,223.21432127857477,2018,0.9721878071910262
165,552607.8486056615,804.185325628397,180.90000015497208,175.8687744715186,2018,0.9721878071910262
166,527721.5285475359,781.7587040792749,180.90000015497208,175.8687744715186,2018,0.9721878071910262
167,499917.1715361769,628.411427149757,238.000000923872,231.3806990096413,2018,0.9721878071910262
168,505420.09856443474,686.9808008219042,238.000000923872,231.3806990096413,2018,0.9721878071910262
169,499581.6233239942,894.3789687593139,229.60000076889992,223.21432127857477,2018,0.9721878071910262
170,504765.1580461589,565.0519330145594,232.699998408556,226.2281011861693,2018,0.9721878071910262
171,489245.8583760368,712.5364180427799,180.90000015497208,175.8687744715186,2018,0.9721878071910262
172,478912.4246301314,578.7985374750774,209.680928156621,203.8492417543629,2018,0.9721878071910262
173,488503.4430901276,743.8345607019884,216.79999870061877,210.77031533577187,2018,0.9721878071910262
174,493310.26984947576,647.9323214825812,216.79999870061877,210.77031533577187,2018,0.9721878071910262
175,475598.4635376476,861.194624573379,214.0999988913536,208.1454084417862,2018,0.9721878071910262
176,488411.775224572,569.30605127978,216.9608513748577,210.92669434442163,2018,0.9721878071910262
177,487855.1427942134,701.6128129537063,238.000000923872,231.3806990096413,2018,0.9721878071910262
178,510743.9755984696,533.34553071885,229.60000076889992,223.21432127857477,2018,0.9721878071910262
179,497811.5297851915,746.8465108425071,183.38129187317165,178.28105602603534,2018,0.9721878071910262
180,506932.5705403641,821.9755436960113,218.71109158152163,212.6282565329952,2018,0.9721878071910262
181,492581.8195444273,840.7960638794981,218.88896318947363,212.80118114149136,2018,0.9721878071910262
182,492956.7214418823,748.2671553397524,174.5140198526825,169.6604022846694,2018,0.9721878071910262
183,502103.8052519566,795.4614081924341,203.49999821186063,197.84021702496656,2018,0.9721878071910262
184,501052.1056542055,821.7455637632933,182.40885945467156,177.33566908545188,2018,0.9721878071910262
185,480662.1065020965,788.2484521039554,203.49999821186063,197.84021702496656,2018,0.9721878071910262
186,553946.6617420893,760.720359759051,174.59999930858612,169.74399046336902,2018,0.9721878071910262
187,487845.2762520629,790.1091189833484,174.50000044703484,169.6467727894359,2018,0.9721878071910262
188,504394.68507990113,755.7418200189187,174.50000044703484,169.6467727894359,2018,0.9721878071910262
189,472527.91427818965,817.2198405129329,240.22136297121065,233.54028010741783,2018,0.9721878071910262
190,488285.7640266189,794.8898862690712,174.50000044703484,169.6467727894359,2018,0.9721878071910262
191,494729.79928127775,949.1754528176838,176.59801162312544,171.68643367418022,2018,0.9721878071910262
192,502161.5399950285,739.5667375626189,180.90000015497208,175.8687744715186,2018,0.9721878071910262
193,498293.3339650572,826.619225098073,192.23934166652936,186.8927440306311,2018,0.9721878071910262
194,493773.6721047994,753.5087857013465,180.90000015497208,175.8687744715186,2018,0.9721878071910262
195,499845.7164586631,800.3930284288198,176.51843785492383,171.60907302696228,2018,0.9721878071910262
196,464782.5091527717,824.429205108976,202.0000001490116,196.38193719745456,2018,0.9721878071910262
197,501481.40175401705,783.5791679719989,177.45910444450024,172.52357761598088,2018,0.9721878071910262
198,395843.7196661771,843.6314918481596,276.1000006198883,268.42105416809017,2018,0.9721878071910262
200,308410.9098078512,215.61446869610137,212.30000045895576,206.3954719128461,2018,0.9721878071910262
201,494183.7908844731,224.1855306731368,212.30000045895576,206.3954719128461,2018,0.9721878071910262
202,381542.06015377096,273.68574601894505,212.30000045895576,206.3954719128461,2018,0.9721878071910262
203,419242.2347388341,274.1080837359097,212.30000045895576,206.3954719128461,2018,0.9721878071910262
204,832664.1575736649,196.22300167999623,212.30000045895576,206.3954719128461,2018,0.9721878071910262
205,339869.11857884383,199.8342972149522,198.300000756979,192.78484290190625,2018,0.9721878071910262
206,589545.0221860192,123.88656928615644,198.300000756979,192.78484290190625,2018,0.9721878071910262
207,2144505.9015672244,128.39825358033676,204.63320914599868,198.9419108781156,2018,0.9721878071910262
208,306031.9862893059,327.4017732563273,247.2999984920025,240.422043252284,2018,0.9721878071910262
209,1078888.3733727862,126.74001592245092,245.84438349276044,239.00691209804927,2018,0.9721878071910262
210,464129.7687050992,324.7965178909365,243.60000082850456,236.824950637196,2018,0.9721878071910262
211,348316.13944476424,122.03489680759404,243.60000082850456,236.824950637196,2018,0.9721878071910262
213,590187.6449346853,792.7154611969632,240.87638002962075,234.17707970510529,2018,0.9721878071910262
215,514904.50494420616,826.3451613581632,224.8686240290023,218.6145345008175,2018,0.9721878071910262
216,527187.45067968,745.2274854011407,231.299999922514,224.86703972795337,2018,0.9721878071910262
217,521554.2672956888,746.7511172937875,231.299999922514,224.86703972795337,2018,0.9721878071910262
218,517351.5256681388,589.4312325641041,230.65656870148948,224.24150374010483,2018,0.9721878071910262
219,504821.389072477,785.0951984889305,229.60000076889992,223.21432127857477,2018,0.9721878071910262
220,386200.1407548472,703.5886300524534,229.60000076889992,223.21432127857477,2018,0.9721878071910262
223,518746.05353713816,648.37202245724,216.95654477110284,210.92250751676,2018,0.9721878071910262
228,505878.6642081742,804.827002705091,178.6746716216863,173.7053372044633,2018,0.9721878071910262
229,482381.24447305466,859.6668089240284,176.60000121593475,171.68836793205216,2018,0.9721878071910262
230,520340.3719492869,732.4202723524761,175.50584816883563,170.62464568045772,2018,0.9721878071910262
231,487190.533718758,760.2957498066577,182.57670150347852,177.49884307883605,2018,0.9721878071910262
232,552919.1582027525,292.2985071697076,192.0204440087432,186.67993439670903,2018,0.9721878071910262
238,504054.323818879,892.7051136394225,212.72576636628867,206.80939633667333,2018,0.9721878071910262
0,309639.1321896609,715.1027202491885,342.4999985694885,303.1093365790085,2019,0.8849907674306511
1,481071.53314006777,774.5113823522775,362.2000008523464,320.5436567177005,2019,0.8849907674306511
2,501239.4812881077,713.9186276368164,354.0000020265579,313.28673346393555,2019,0.8849907674306511
3,462084.5578080055,758.0258328346299,345.100001424551,305.4103151010321,2019,0.8849907674306511
4,524721.6388003868,788.4605957270918,347.83899411457344,307.83429834376227,2019,0.8849907674306511
5,503693.8472206704,882.4305720631819,328.1999985575676,290.4539685942003,2019,0.8849907674306511
6,485005.5213104429,837.4762679003451,334.4000004529953,295.9409130297064,2019,0.8849907674306511
8,375378.210256719,823.5669367395188,328.4000004827976,290.63096845149727,2019,0.8849907674306511
9,517699.1326890696,838.6045285392314,381.0999996960163,337.26998119879835,2019,0.8849907674306511
10,497764.712954667,750.6305338772132,345.0298452222551,305.3482275097244,2019,0.8849907674306511
11,522493.52348166535,767.8556673248451,346.65269554127985,306.7844350589853,2019,0.8849907674306511
13,494108.2402537737,837.7515822611251,333.5918722649078,295.2257270443525,2019,0.8849907674306511
14,505755.6720276143,722.3369981390777,328.4530875770733,290.6779500398031,2019,0.8849907674306511
15,495243.7763902867,758.3628820817582,333.8999999165535,295.498417171245,2019,0.8849907674306511
16,532670.3377676263,860.6240041460037,348.7000013887882,308.5962818321328,2019,0.8849907674306511
17,488970.9255428614,826.7256849163493,331.59352498361375,293.45720815028284,2019,0.8849907674306511
18,522551.72969409154,856.0311991711992,348.7000013887882,308.5962818321328,2019,0.8849907674306511
19,511605.6456590738,779.5733137209254,331.6382300590384,293.496771729291,2019,0.8849907674306511
20,499296.6337904927,769.663645867753,328.230699386347,290.48113854422434,2019,0.8849907674306511
21,498418.3863134924,688.3063970871519,333.69611259498464,295.31797877405813,2019,0.8849907674306511
22,496116.7602497004,829.2921413358088,345.0441071025417,305.3608491421041,2019,0.8849907674306511
23,498695.6004006252,792.2765018532004,343.900000333786,304.3483252147984,2019,0.8849907674306511
24,498886.8414981245,926.1727485989836,330.70000022649765,292.66644698976467,2019,0.8849907674306511
25,510719.0119634139,906.9100557740172,343.900000333786,304.3483252147984,2019,0.8849907674306511
26,507704.2287743484,898.0419644239034,345.100001424551,305.4103151010321,2019,0.8849907674306511
27,488843.750059504,748.7417167881591,347.8020760109056,307.80162616286503,2019,0.8849907674306511
28,521585.1496169952,477.72277937707247,345.0293342640921,305.3477753164675,2019,0.8849907674306511
29,512987.020842874,866.947584224542,347.853841414822,307.8474380674036,2019,0.8849907674306511
30,472876.8977060344,736.9359977528989,347.9639311202929,307.9448664403343,2019,0.8849907674306511
31,533815.2813887175,857.7121125274547,330.70000022649765,292.66644698976467,2019,0.8849907674306511
32,535505.0897451412,468.2041965898909,345.100001424551,305.4103151010321,2019,0.8849907674306511
33,509698.5469838152,832.3410877868683,355.7117636560258,314.80162670206107,2019,0.8849907674306511
34,514504.6294201497,864.4229273792467,359.20000183582306,317.8886852857763,2019,0.8849907674306511
35,472519.29077156377,879.9923531536073,324.30000001192093,287.00250588831005,2019,0.8849907674306511
36,496483.11136665125,789.1836707962668,345.100001424551,305.4103151010321,2019,0.8849907674306511
37,520068.0370534154,839.1046282067975,343.5242893153064,304.01582443222526,2019,0.8849907674306511
38,498503.1860793944,748.2063275809871,354.19999903440475,313.46372896939374,2019,0.8849907674306511
39,489602.1226482207,876.0780649803512,330.70000022649765,292.66644698976467,2019,0.8849907674306511
40,482164.4518051342,756.403898484235,359.20000183582306,317.8886852857763,2019,0.8849907674306511
41,481200.653450085,879.669816317332,359.20000183582306,317.8886852857763,2019,0.8849907674306511
42,505357.9248638737,849.8580639624068,334.4000004529953,295.9409130297064,2019,0.8849907674306511
43,528371.8245985565,825.3110900133431,334.4000004529953,295.9409130297064,2019,0.8849907674306511
44,496876.8177545218,786.7738569158432,359.7308278091934,318.3584613713197,2019,0.8849907674306511
45,506553.433903848,879.9504674649735,339.03408841674394,300.0420380930829,2019,0.8849907674306511
46,488770.1321498553,931.5061499830944,329.5336014865477,291.6341948737696,2019,0.8849907674306511
47,496100.9481887039,675.7089760612864,343.900000333786,304.3483252147984,2019,0.8849907674306511
48,502448.0874323465,752.7029046090773,343.900000333786,304.3483252147984,2019,0.8849907674306511
49,489104.5052305265,721.7485964785884,343.900000333786,304.3483252147984,2019,0.8849907674306511
50,506473.3941254873,680.6868622005322,337.49310642735674,298.6782832597027,2019,0.8849907674306511
52,484412.78477943694,567.8013688664045,375.98116919638267,332.73986346657904,2019,0.8849907674306511
53,511626.69895440544,797.3996501457725,381.0999996960163,337.26998119879835,2019,0.8849907674306511
55,499698.57610676246,839.1909525668547,325.41714539631107,287.9911692393754,2019,0.8849907674306511
56,479880.0509856834,822.2006785219528,397.0866478372235,351.4180172059322,2019,0.8849907674306511
57,484356.8138258135,885.6783374707899,397.0676090149216,351.4011680239723,2019,0.8849907674306511
58,461554.6636799294,768.7114047451255,328.1999985575676,290.4539685942003,2019,0.8849907674306511
59,493430.20885531045,909.1751578716156,328.1999985575676,290.4539685942003,2019,0.8849907674306511
60,508144.73208381154,845.2035664387874,325.40231269356906,287.9780424343932,2019,0.8849907674306511
61,469152.9436496081,493.4305504141413,356.3999986052513,315.4107082779443,2019,0.8849907674306511
62,547525.8681067879,817.8878048056079,333.55142633235675,295.1899327674648,2019,0.8849907674306511
63,509060.77213817,735.7272519128675,333.5999725204165,295.2328956956917,2019,0.8849907674306511
64,513655.5405383741,839.6833972961409,334.4000004529953,295.9409130297064,2019,0.8849907674306511
65,493740.8459204649,854.1795006916537,334.4000004529953,295.9409130297064,2019,0.8849907674306511
66,499212.9691925017,885.6337380156988,381.0999996960163,337.26998119879835,2019,0.8849907674306511
67,454006.0245022336,729.931763833756,356.3999986052513,315.4107082779443,2019,0.8849907674306511
68,488679.4479876996,878.4413103123356,342.4999985694885,303.1093365790085,2019,0.8849907674306511
69,525225.6952176921,847.3186150313472,342.4999985694885,303.1093365790085,2019,0.8849907674306511
70,514665.1589520098,920.151160893343,337.4651192658141,298.6535148801246,2019,0.8849907674306511
71,512261.1715278543,755.6556514473668,330.70000022649765,292.66644698976467,2019,0.8849907674306511
72,500542.8945822364,820.3751334247215,359.20000183582306,317.8886852857763,2019,0.8849907674306511
73,509278.0844294753,822.8673998169783,343.900000333786,304.3483252147984,2019,0.8849907674306511
74,521518.9030959535,642.9160519863697,343.1219662087313,303.6597721973827,2019,0.8849907674306511
75,514325.6482997871,831.2639710491526,341.9678645727108,302.6384029048278,2019,0.8849907674306511
76,503186.8506073771,849.6802016241949,334.4000004529953,295.9409130297064,2019,0.8849907674306511
77,489959.3503281405,308.4946462545906,343.900000333786,304.3483252147984,2019,0.8849907674306511
78,507471.1176464944,850.9881256840816,343.900000333786,304.3483252147984,2019,0.8849907674306511
79,522538.4751924505,784.0446916653701,343.900000333786,304.3483252147984,2019,0.8849907674306511
80,510432.9485534853,774.4893746979178,337.43350955306124,298.6255405761833,2019,0.8849907674306511
81,515914.5826241229,578.20128426772,381.0999996960163,337.26998119879835,2019,0.8849907674306511
82,495809.2841949468,851.7646199390415,357.40041672941726,316.2960690814024,2019,0.8849907674306511
83,490902.0137563579,771.0771628477642,356.3999986052513,315.4107082779443,2019,0.8849907674306511
84,504859.052077382,707.4000835515853,324.9000000655651,287.533500396243,2019,0.8849907674306511
85,520976.38019951305,702.7245408581723,324.9000000655651,287.533500396243,2019,0.8849907674306511
86,520783.8802223524,697.5889769340222,324.9000000655651,287.533500396243,2019,0.8849907674306511
87,523467.6309245799,679.180238506133,324.9000000655651,287.533500396243,2019,0.8849907674306511
88,489712.3760888719,810.4145530882522,381.0999996960163,337.26998119879835,2019,0.8849907674306511
89,533231.2393492024,666.9611901550564,324.9759835131853,287.6007450458624,2019,0.8849907674306511
90,505316.6665261585,678.8998252048216,336.81150458707083,298.0750719239798,2019,0.8849907674306511
91,487622.7698547324,784.9707611119453,381.0999996960163,337.26998119879835,2019,0.8849907674306511
92,488728.4446059828,752.2949903948889,328.4000004827976,290.63096845149727,2019,0.8849907674306511
93,492895.1501213876,808.15650466858,334.4000004529953,295.9409130297064,2019,0.8849907674306511
94,496898.3941263596,807.6823503207893,296.7000007927418,262.5767613982433,2019,0.8849907674306511
95,335079.813122055,735.2791271133174,296.7000007927418,262.5767613982433,2019,0.8849907674306511
96,537937.4505565749,770.0947477035364,339.39999878406525,300.36586538987194,2019,0.8849907674306511
97,510475.8493402823,771.8009038732876,339.39999878406525,300.36586538987194,2019,0.8849907674306511
98,460087.4855072536,742.3056467286319,332.10000017285347,293.90543401669294,2019,0.8849907674306511
99,510458.2301232552,756.4890274816775,339.39999878406525,300.36586538987194,2019,0.8849907674306511
100,420573.24905336817,655.948729848716,359.2040768904133,317.89229167146954,2019,0.8849907674306511
101,355090.1905513186,769.7631653313579,381.0999996960163,337.26998119879835,2019,0.8849907674306511
102,498590.8829796372,802.4571769815423,339.39999878406525,300.36586538987194,2019,0.8849907674306511
103,496397.6681683544,843.5309872687968,359.20000183582306,317.8886852857763,2019,0.8849907674306511
104,477775.98469349823,707.8610762530444,346.1873697028334,306.3726259881101,2019,0.8849907674306511
105,490861.6530946161,637.818632764113,354.0000020265579,313.28673346393555,2019,0.8849907674306511
106,391613.3419558576,849.9927766801849,354.0000020265579,313.28673346393555,2019,0.8849907674306511
107,374801.6976723907,796.329897877888,354.0000020265579,313.28673346393555,2019,0.8849907674306511
108,535770.3309879628,800.7759158854824,354.0000020265579,313.28673346393555,2019,0.8849907674306511
109,492141.0969052324,715.8027295557479,327.2000018954277,289.56898078074505,2019,0.8849907674306511
110,1035833.6024911848,750.4222081596577,349.200001180172,309.03877703122464,2019,0.8849907674306511
111,310545.8540283042,675.708706613048,345.7970191411528,306.0271693449613,2019,0.8849907674306511
112,317162.13632393384,809.5541862034215,349.200001180172,309.03877703122464,2019,0.8849907674306511
113,670959.1792654588,792.8766599426777,359.20000183582306,317.8886852857763,2019,0.8849907674306511
114,445619.7197179328,748.6904614149082,334.4000004529953,295.9409130297064,2019,0.8849907674306511
115,483401.23048509925,532.0531190989647,296.7000007927418,262.5767613982433,2019,0.8849907674306511
117,514032.6584188137,832.4032924201445,354.0000020265579,313.28673346393555,2019,0.8849907674306511
118,472559.51401229046,829.7206253122828,354.286326645238,313.54012810795365,2019,0.8849907674306511
119,513628.7439676051,802.6967662597442,334.4000004529953,295.9409130297064,2019,0.8849907674306511
120,499808.709905754,745.080022134936,381.0999996960163,337.26998119879835,2019,0.8849907674306511
122,493440.5759950485,689.5285028511099,362.2000008523464,320.5436567177005,2019,0.8849907674306511
123,423030.4525584705,674.8528086301544,296.7000007927418,262.5767613982433,2019,0.8849907674306511
124,484372.6802594928,745.4834099087252,343.900000333786,304.3483252147984,2019,0.8849907674306511
125,492514.3163490836,580.8656773817834,331.6142685993302,293.4755660586748,2019,0.8849907674306511
126,498928.7687007737,837.0049998369622,365.9414106963879,323.85476988685434,2019,0.8849907674306511
127,460230.1209712059,663.65643644245,343.900000333786,304.3483252147984,2019,0.8849907674306511
128,528584.0098041092,706.4410861732282,334.4000004529953,295.9409130297064,2019,0.8849907674306511
129,514049.0021497713,841.0979428987047,333.5454509040644,295.1846445685944,2019,0.8849907674306511
130,497485.14607926254,661.7681991710292,359.20000183582306,317.8886852857763,2019,0.8849907674306511
131,534286.7262404527,792.1030528924277,365.6764306594746,323.6202650006331,2019,0.8849907674306511
132,513346.7384412367,819.3920338081017,328.4000004827976,290.63096845149727,2019,0.8849907674306511
133,526648.2921757463,635.2849228618712,335.675445691462,297.0696702901147,2019,0.8849907674306511
134,541777.547256794,806.8049923790013,339.39999878406525,300.36586538987194,2019,0.8849907674306511
135,506211.50570204447,832.1646936734053,348.88777713276033,308.76246163189785,2019,0.8849907674306511
136,476818.07608406,412.9780521572061,361.8437477982844,320.22837605398337,2019,0.8849907674306511
137,508109.3844296643,763.7283835238956,362.2000008523464,320.5436567177005,2019,0.8849907674306511
139,437994.9218095309,767.2468848983816,319.5386830901985,282.78878437177656,2019,0.8849907674306511
141,496406.4663597428,844.6072056815075,381.0999996960163,337.26998119879835,2019,0.8849907674306511
142,532807.0859279409,743.993508576316,362.2000008523464,320.5436567177005,2019,0.8849907674306511
143,514288.87599509966,830.8196267156354,362.2000008523464,320.5436567177005,2019,0.8849907674306511
144,507124.8401803432,819.127770388295,349.200001180172,309.03877703122464,2019,0.8849907674306511
145,494110.8824301865,855.6234824692651,349.200001180172,309.03877703122464,2019,0.8849907674306511
146,487349.5685809632,832.5487169786127,365.3746529361574,323.3531945016809,2019,0.8849907674306511
147,504131.0550247752,854.3206238981812,337.5558329347556,298.7337956396178,2019,0.8849907674306511
148,497001.1487527487,708.9626382254794,334.4000004529953,295.9409130297064,2019,0.8849907674306511
149,501864.7260291269,794.6614645793493,347.92205406697246,307.90780563477847,2019,0.8849907674306511
150,515270.5214739154,594.1853816789878,346.42292397259536,306.5810893420812,2019,0.8849907674306511
151,524710.1010275673,878.2137282348747,345.100001424551,305.4103151010321,2019,0.8849907674306511
152,491598.5843324519,827.016479821864,343.900000333786,304.3483252147984,2019,0.8849907674306511
153,496979.0707531118,766.8013033046132,343.900000333786,304.3483252147984,2019,0.8849907674306511
154,498082.1922385982,595.0950252602238,381.0999996960163,337.26998119879835,2019,0.8849907674306511
155,483791.5951126535,794.1255328564469,343.900000333786,304.3483252147984,2019,0.8849907674306511
156,488885.96798457066,783.2686509234669,343.900000333786,304.3483252147984,2019,0.8849907674306511
157,504360.4301418428,713.9408184060925,324.99305382581804,287.6158521149395,2019,0.8849907674306511
158,475380.8064579826,797.7276956229265,334.4000004529953,295.9409130297064,2019,0.8849907674306511
159,500610.3310902529,813.4015027574019,365.9046324255124,323.8222214566873,2019,0.8849907674306511
160,503200.4435959074,820.7289691416252,381.0999996960163,337.26998119879835,2019,0.8849907674306511
161,498524.440162206,897.8277787746807,337.48442807452494,298.6706029975699,2019,0.8849907674306511
162,498863.5291880842,887.7019504056783,362.26970970881337,320.60534841208465,2019,0.8849907674306511
163,523984.4590499961,904.24754977979,337.3663237097485,298.5660817251431,2019,0.8849907674306511
164,490848.5500170222,805.5128885456593,349.200001180172,309.03877703122464,2019,0.8849907674306511
165,552607.8486056615,860.3810411474989,343.900000333786,304.3483252147984,2019,0.8849907674306511
166,527721.5285475359,887.8187508022487,343.900000333786,304.3483252147984,2019,0.8849907674306511
167,499917.1715361769,682.53326518581,330.600001424551,292.57794897328773,2019,0.8849907674306511
168,505420.09856443474,696.128256716769,330.600001424551,292.57794897328773,2019,0.8849907674306511
169,499581.6233239942,856.2830682526355,349.200001180172,309.03877703122464,2019,0.8849907674306511
170,504765.1580461589,727.415909042177,333.8999999165535,295.498417171245,2019,0.8849907674306511
171,489245.8583760368,739.8757619417047,343.900000333786,304.3483252147984,2019,0.8849907674306511
172,478912.4246301314,719.4994562262101,346.8407262130137,306.95084046746064,2019,0.8849907674306511
173,488503.4430901276,781.1528768188385,362.2000008523464,320.5436567177005,2019,0.8849907674306511
174,493310.26984947576,760.5685941323657,362.2000008523464,320.5436567177005,2019,0.8849907674306511
175,475598.4635376476,826.8642434584758,328.4000004827976,290.63096845149727,2019,0.8849907674306511
176,488411.775224572,681.6763738818526,324.9164384938928,287.5480482535422,2019,0.8849907674306511
177,487855.1427942134,728.7219962539759,330.600001424551,292.57794897328773,2019,0.8849907674306511
178,510743.9755984696,774.0212499668546,349.200001180172,309.03877703122464,2019,0.8849907674306511
179,497811.5297851915,888.3547387285314,356.4135844583545,315.42273163251207,2019,0.8849907674306511
180,506932.5705403641,836.6551223082307,346.40476314050176,306.56501717334964,2019,0.8849907674306511
181,492581.8195444273,827.9207993183254,346.450423681532,306.60542633059714,2019,0.8849907674306511
182,492956.7214418823,812.0857450798178,333.53078714156294,295.17166727416486,2019,0.8849907674306511
183,502103.8052519566,792.4236658307047,342.4999985694885,303.1093365790085,2019,0.8849907674306511
184,501052.1056542055,825.6969559217474,355.7195329889965,314.80850249000946,2019,0.8849907674306511
185,480662.1065020965,847.8275990287265,342.4999985694885,303.1093365790085,2019,0.8849907674306511
